Customer_ID,Age,Gender,Marital_Status,Occupation,Region,Account_Type,Annual_Income,Account_Tenure,Engagement_Score,Credit_Limit,Products_Held,Total_Investment_Value,Avg_Monthly_Balance,Online_Banking_Score,Complaints_Filed,Overdue_Count,Feedback_Score,Dormancy_Period,Churn
45529,47,Male,Single,Unemployed,South,Premium,63813,6,52.34,66542,3,111322,26445,44.28,2,2,7.17,1,No
45530,51,Female,Married,Self-Employed,North,Current,60892,18,2.15,64759,5,189614,44138,0.0,4,2,4.41,16,No
45531,35,Female,Married,Student,Central,Current,12681,4,66.81,50453,1,88642,15606,78.87,2,3,10.0,2,Yes
45532,48,Male,Single,Unemployed,Central,Savings,44506,23,75.3,91019,4,231708,59350,71.83,1,2,10.0,0,No
45533,52,Male,Married,Retired,Central,Premium,73018,14,68.15,86226,3,187269,43372,58.58,1,3,10.0,0,No
45534,20,Male,Married,Self-Employed,West,Savings,52727,15,56.22,86256,3,165535,43091,67.26,3,2,10.0,5,No
45535,25,Male,Single,Student,Central,Current,45045,8,59.03,51041,1,122964,30683,60.99,4,4,6.83,0,Yes
45536,65,Female,Other,Retired,North,Premium,65755,22,40.9,94502,5,230124,55928,39.76,3,2,10.0,1,No
45537,53,Male,Married,Business,South,Savings,108373,29,51.28,87087,7,307024,75220,54.65,4,2,8.01,5,No
45538,57,Female,Married,Business,Central,Savings,82665,22,91.31,80502,5,250331,61870,69.0,0,2,10.0,2,No
45539,46,Male,Other,Self-Employed,Central,Current,38043,22,87.67,58550,6,226459,57394,90.42,0,2,10.0,0,No
45540,18,Female,Single,Salaried,West,Current,24949,16,68.7,62265,2,172985,44552,75.57,2,2,7.02,5,No
45541,32,Male,Single,Student,West,Savings,81771,26,49.0,61618,6,264988,66459,43.42,3,2,7.51,5,No
45542,30,Male,Single,Retired,Central,Savings,29535,8,54.31,100522,3,118441,25270,50.7,3,3,10.0,1,Yes
45543,54,Female,Married,Retired,North,Savings,43616,18,68.66,33599,5,229584,54490,61.44,2,4,10.0,4,No
45544,25,Female,Single,Business,Central,Current,67546,28,57.06,62655,7,317293,72281,64.86,3,3,6.33,3,No
45545,46,Male,Married,Retired,Central,Savings,119123,25,70.32,96111,7,292053,69540,55.12,2,4,8.1,1,No
45546,52,Male,Married,Self-Employed,West,Savings,129506,3,75.88,133754,1,57882,24421,71.29,1,2,8.7,5,No
45547,43,Male,Married,Business,Central,Current,62094,4,75.49,66428,1,46676,26037,72.13,1,2,9.48,3,No
45548,27,Female,Married,Salaried,East,Premium,44103,9,61.73,105209,2,120425,32382,36.61,2,3,10.0,4,No
45549,47,Male,Married,Self-Employed,North,Savings,29132,13,31.45,50224,2,134744,35285,28.23,3,3,8.02,19,Yes
45550,26,Male,Single,Student,South,Current,193915,4,71.53,106593,1,101568,29359,55.6,1,2,10.0,2,No
45551,33,Female,Married,Salaried,Central,Savings,50315,9,59.65,90909,3,127708,34910,43.16,3,3,10.0,2,No
45552,44,Female,Single,Student,North,Savings,89921,23,46.17,79664,5,270788,60782,58.98,2,4,10.0,3,No
45553,54,Female,Married,Unemployed,North,Savings,67377,2,63.16,82394,3,52045,17144,71.28,3,3,8.75,0,No
45554,38,Female,Single,Retired,West,Savings,44473,3,89.65,59539,1,66806,22301,73.14,2,2,10.0,0,No
45555,50,Male,Married,Salaried,West,Current,43357,5,59.15,56515,1,74433,23150,61.49,5,2,8.47,5,No
45556,35,Male,Married,Self-Employed,East,Current,26111,14,59.2,50639,4,166044,40918,66.91,2,3,7.84,2,Yes
45557,32,Male,Married,Retired,West,Premium,117413,10,64.55,94290,2,148657,41343,51.26,2,2,10.0,1,Yes
45558,33,Female,Married,Salaried,Central,Current,55697,22,42.15,89791,3,243519,54084,36.63,2,2,8.02,3,No
45559,46,Male,Single,Student,South,Current,141173,19,77.86,127820,6,223924,57403,77.46,1,2,10.0,0,No
45560,39,Male,Single,Self-Employed,East,Current,45740,17,89.7,88897,4,150460,49565,77.45,3,3,10.0,4,No
45561,18,Female,Single,Salaried,West,Savings,50070,13,56.54,104707,3,135533,38888,63.82,2,2,9.1,1,Yes
45562,40,Male,Single,Unemployed,South,Savings,30334,0,63.57,67450,1,33092,11409,72.52,2,2,7.54,0,No
45563,35,Male,Single,Retired,North,Savings,49668,24,39.59,70745,5,254514,56871,45.73,5,2,10.0,23,Yes
45564,52,Male,Married,Business,Central,Savings,28450,8,47.43,69372,3,124806,25868,49.37,3,3,8.71,2,Yes
45565,28,Male,Married,Unemployed,North,Current,76236,5,53.98,70986,2,78775,22408,46.88,2,2,6.79,4,No
45566,38,Male,Married,Self-Employed,North,Current,63875,22,37.5,80536,3,253848,58249,31.64,3,2,6.85,14,Yes
45567,36,Male,Single,Retired,East,Savings,145063,13,87.01,118480,5,187711,43273,85.95,0,5,8.72,2,No
45568,50,Female,Single,Self-Employed,South,Current,24967,6,82.0,38655,1,81135,26259,100.0,0,2,7.26,1,No
45569,56,Male,Other,Retired,East,Current,124194,16,73.91,72292,3,181392,47620,85.75,1,5,10.0,1,No
45570,35,Male,Single,Business,South,Current,33287,5,41.0,32566,2,89253,19923,45.3,2,4,9.81,5,Yes
45571,49,Female,Single,Self-Employed,North,Savings,73610,15,42.63,69616,4,199527,44537,33.64,4,3,9.78,0,Yes
45572,42,Female,Single,Student,Central,Savings,30113,28,49.97,61442,5,294231,66405,50.36,4,2,10.0,3,No
45573,35,Male,Married,Business,East,Savings,67620,22,58.87,76617,4,247587,56156,65.92,2,2,8.82,5,No
45574,36,Male,Single,Unemployed,Central,Savings,13275,7,86.37,75141,1,117437,28203,95.96,0,2,10.0,1,No
45575,47,Male,Single,Business,South,Current,40040,12,95.85,58178,4,144215,39832,100.0,0,2,10.0,1,No
45576,33,Female,Single,Retired,Central,Savings,63809,24,72.49,50322,6,251068,60164,75.3,2,2,10.0,5,No
45577,18,Male,Single,Salaried,East,Current,171659,21,48.16,139217,7,263416,59400,46.29,3,2,5.53,4,No
45578,33,Female,Single,Student,South,Current,16700,26,89.94,31276,7,276482,68009,78.14,2,2,10.0,2,No
45579,27,Other,Married,Unemployed,Central,Savings,59792,17,46.34,72418,4,202689,45745,64.26,4,3,8.49,1,Yes
45580,36,Female,Married,Business,South,Current,43859,0,47.55,37435,4,3561,16985,49.07,3,3,7.9,0,Yes
45581,46,Male,Single,Business,Central,Current,18965,26,56.41,99274,7,299978,61747,54.4,2,4,6.7,0,No
45582,34,Male,Single,Self-Employed,South,Savings,30488,26,80.86,106331,6,294801,67184,94.49,0,2,10.0,1,No
45583,41,Male,Married,Salaried,South,Premium,45131,10,69.79,34190,2,88571,30279,67.7,1,2,10.0,2,No
45584,38,Male,Married,Business,East,Current,79240,6,77.43,99548,1,108853,28841,78.29,2,3,10.0,4,No
45585,24,Male,Married,Self-Employed,West,Savings,63116,20,13.25,58085,7,228528,50505,6.85,4,2,1.31,22,No
45586,21,Female,Single,Salaried,West,Current,27241,7,64.29,70550,4,89329,29116,61.45,1,3,7.08,0,No
45587,69,Female,Single,Self-Employed,West,Savings,19921,11,51.43,65486,2,151814,31661,41.38,3,3,9.56,0,No
45588,57,Female,Other,Unemployed,West,Savings,76925,13,86.57,47924,1,190834,43209,94.07,0,2,10.0,2,No
45589,36,Female,Single,Self-Employed,South,Savings,53254,28,88.71,80902,8,306662,74149,91.25,0,3,9.91,2,No
45590,22,Female,Single,Business,East,Savings,157448,0,86.82,145053,1,41418,21126,94.24,0,4,10.0,5,No
45591,45,Male,Married,Self-Employed,West,Savings,48458,6,77.5,51832,1,94720,27414,60.03,1,3,10.0,1,No
45592,20,Male,Married,Unemployed,Central,Savings,118888,29,29.38,75843,7,310561,70862,32.32,4,2,8.4,6,No
45593,33,Male,Married,Retired,East,Savings,82975,16,83.94,27047,3,195198,48216,86.12,2,4,7.05,4,No
45594,39,Other,Single,Unemployed,East,Savings,98023,24,92.9,90840,4,280466,69208,89.57,0,2,10.0,4,No
45595,48,Female,Single,Self-Employed,North,Current,77609,1,40.99,52508,2,26768,15953,39.18,2,4,9.59,1,No
45596,34,Female,Married,Student,Central,Savings,78637,25,46.84,76021,7,265134,61587,36.34,3,2,6.6,4,Yes
45597,25,Female,Married,Unemployed,West,Current,15136,11,58.73,66391,3,135110,35080,46.66,2,3,8.56,4,No
45598,47,Male,Other,Retired,South,Current,51940,28,62.3,72756,4,294870,69140,78.55,2,2,8.0,4,Yes
45599,30,Male,Single,Unemployed,Central,Current,40208,26,92.27,67948,5,271755,66309,77.56,1,2,10.0,1,No
45600,43,Male,Single,Unemployed,Central,Savings,128334,29,82.05,99984,7,346918,74324,80.96,0,3,8.17,4,No
45601,31,Male,Single,Unemployed,East,Current,32826,14,78.79,53732,2,176335,42608,83.29,2,3,10.0,2,No
45602,32,Male,Single,Self-Employed,West,Savings,50606,28,83.67,71972,5,305960,71044,97.57,0,3,10.0,0,No
45603,33,Male,Other,Business,North,Premium,96811,24,61.86,93273,6,261830,62503,83.86,2,2,8.67,5,No
45604,21,Female,Married,Retired,South,Savings,71723,27,27.63,71983,6,324384,65952,23.65,4,2,10.0,10,Yes
45605,21,Female,Single,Student,East,Savings,66196,25,81.95,105422,7,273358,64789,93.68,0,2,10.0,0,No
45606,49,Male,Single,Student,East,Premium,116485,5,71.21,114043,3,84794,26774,73.46,1,3,10.0,5,No
45607,40,Female,Single,Retired,East,Savings,69985,19,82.83,89549,5,234767,55982,94.37,1,2,10.0,5,No
45608,41,Male,Married,Student,North,Savings,43175,26,91.45,59403,5,296765,67445,100.0,1,2,9.18,0,No
45609,18,Male,Married,Salaried,South,Savings,27508,3,26.17,74548,1,35571,15544,22.22,3,2,5.85,18,No
45610,56,Male,Married,Business,North,Current,80179,3,73.61,64239,1,63680,22900,74.21,1,3,8.44,2,No
45611,18,Male,Married,Unemployed,Central,Premium,37719,11,57.15,39691,3,134925,39713,65.75,2,2,10.0,5,Yes
45612,34,Male,Married,Unemployed,East,Premium,51808,24,100.0,56693,5,287400,65131,91.63,0,3,10.0,3,No
45613,41,Male,Married,Self-Employed,Central,Current,114349,10,65.81,89305,2,106036,37819,63.44,2,2,8.83,3,No
45614,20,Female,Married,Salaried,North,Savings,52430,9,63.96,80612,1,128801,32322,72.94,3,2,10.0,0,No
45615,30,Female,Single,Retired,East,Savings,45865,4,63.58,80454,1,76371,19668,93.6,1,3,10.0,3,No
45616,43,Male,Single,Retired,West,Savings,50626,17,100.0,73603,5,176738,51276,100.0,0,2,10.0,5,No
45617,44,Female,Single,Student,Central,Savings,51453,27,71.81,86790,8,292853,68362,84.53,1,4,5.87,5,No
45618,33,Male,Married,Salaried,Central,Premium,33033,3,76.58,35115,1,37251,23742,81.35,2,4,10.0,0,No
45619,41,Male,Married,Salaried,West,Savings,163802,20,94.26,33162,6,235280,62167,94.18,1,3,10.0,2,No
45620,46,Female,Single,Self-Employed,Central,Savings,43062,2,74.54,63502,1,49575,18256,86.65,1,3,10.0,3,No
45621,30,Other,Married,Self-Employed,South,Current,95858,27,70.18,35026,6,298952,68527,70.18,1,2,10.0,1,No
45622,18,Female,Single,Self-Employed,Central,Savings,32497,16,85.92,56659,3,172559,44747,91.04,0,3,10.0,1,No
45623,47,Male,Married,Retired,East,Savings,83259,29,72.22,96445,7,314257,73604,65.6,2,3,9.29,5,No
45624,43,Female,Single,Self-Employed,Central,Savings,66278,24,80.93,69083,4,277923,62708,71.57,0,4,9.11,3,No
45625,37,Male,Married,Retired,Central,Current,60780,1,31.16,96629,1,27879,13824,33.88,4,2,7.66,9,Yes
45626,42,Male,Married,Student,South,Savings,66500,14,100.0,105110,3,125465,47762,100.0,2,2,9.87,3,No
45627,32,Male,Single,Student,West,Savings,76847,16,52.37,114261,5,190268,45030,54.56,3,3,4.36,3,Yes
45628,64,Male,Single,Retired,North,Current,52253,23,53.44,89230,6,290453,59155,48.68,3,4,10.0,4,No
45629,27,Male,Single,Student,South,Savings,53840,1,52.03,70346,2,34819,14955,55.24,2,2,8.99,0,Yes
45630,30,Male,Single,Student,South,Current,84665,22,40.67,72279,2,254894,60847,37.96,2,2,8.61,2,No
45631,29,Female,Single,Business,North,Current,30176,11,90.28,82877,2,137000,34265,98.23,0,2,10.0,3,No
45632,40,Female,Other,Self-Employed,East,Savings,27507,16,62.1,87755,2,152804,45570,75.11,1,2,4.35,1,Yes
45633,27,Female,Single,Student,East,Savings,66660,23,39.05,127528,6,268313,57025,46.89,3,4,6.42,9,No
45634,33,Male,Single,Student,West,Current,17928,16,52.31,56018,4,182579,40568,38.44,4,3,10.0,4,No
45635,39,Male,Single,Business,East,Savings,21813,4,51.87,50247,3,75992,22081,57.22,4,2,8.0,0,No
45636,35,Female,Married,Retired,South,Savings,176866,9,90.9,86304,3,127908,41358,68.33,1,4,10.0,0,No
45637,50,Male,Single,Business,West,Savings,151696,28,40.63,78107,6,303570,65534,43.74,2,2,9.9,1,No
45638,18,Male,Single,Unemployed,South,Premium,42512,10,57.73,68793,3,101582,31692,46.58,3,2,8.68,4,No
45639,41,Female,Other,Unemployed,North,Savings,109044,14,82.27,82866,3,150310,44187,93.76,0,3,9.1,4,No
45640,43,Female,Married,Retired,West,Savings,111332,13,41.57,105521,3,189800,40998,51.0,3,2,8.36,5,Yes
45641,38,Male,Single,Student,East,Savings,79431,12,43.14,72551,5,153780,37477,47.99,3,2,4.57,1,No
45642,38,Other,Single,Self-Employed,North,Savings,57104,6,100.0,57160,2,92673,31657,100.0,1,3,10.0,3,No
45643,43,Male,Married,Business,North,Savings,87192,15,58.61,85550,5,181689,42178,72.55,2,2,9.45,0,No
45644,18,Female,Single,Unemployed,North,Savings,96644,22,100.0,36133,6,251775,62382,100.0,0,2,9.35,2,No
45645,58,Female,Married,Salaried,North,Savings,88015,16,57.62,117321,5,190079,48477,56.14,3,3,10.0,1,No
45646,33,Female,Single,Unemployed,Central,Savings,23633,22,69.81,57658,6,251541,59983,78.84,3,3,9.87,4,Yes
45647,47,Male,Married,Unemployed,South,Current,202772,15,100.0,138298,4,159891,56976,95.75,1,2,10.0,2,No
45648,61,Female,Married,Self-Employed,Central,Premium,253215,0,53.85,149070,2,47866,25297,64.09,3,2,7.36,1,No
45649,48,Female,Married,Self-Employed,Central,Premium,19043,18,45.1,64669,6,154042,49577,51.78,2,2,4.9,1,No
45650,53,Female,Other,Salaried,South,Current,81355,17,60.45,40647,5,181353,51015,70.89,1,2,10.0,2,No
45651,29,Male,Married,Salaried,West,Current,204318,15,79.58,125546,6,202888,54012,76.74,3,3,10.0,2,No
45652,34,Female,Married,Business,East,Savings,109247,1,74.62,89625,2,59924,20703,74.45,2,2,8.71,1,No
45653,37,Male,Single,Retired,North,Savings,109947,29,73.49,111871,5,356924,73977,68.38,1,3,10.0,0,No
45654,28,Male,Single,Business,North,Savings,25257,1,63.83,66025,2,10975,13972,65.23,1,2,10.0,2,No
45655,28,Other,Married,Business,South,Current,96245,7,100.0,65691,1,95640,36970,92.86,0,2,9.22,2,No
45656,27,Female,Married,Retired,North,Current,69114,2,96.8,69628,2,41390,20239,88.94,0,3,10.0,3,No
45657,20,Female,Married,Self-Employed,Central,Savings,95598,19,53.36,119456,6,205690,51197,62.5,4,2,6.24,3,No
45658,33,Female,Single,Unemployed,North,Current,32166,27,75.02,11202,6,262395,64134,82.86,1,2,8.97,3,No
45659,58,Male,Single,Self-Employed,Central,Savings,31479,26,74.66,71506,6,290982,65608,74.26,1,2,7.42,1,No
45660,33,Male,Other,Business,South,Savings,54965,28,56.01,81624,7,315839,66839,53.97,2,2,10.0,5,No
45661,35,Male,Married,Retired,South,Savings,47690,26,98.25,29669,5,299635,69579,99.57,1,2,10.0,1,No
45662,41,Female,Single,Salaried,North,Savings,54477,15,91.95,85897,4,170736,46065,100.0,0,2,6.77,0,No
45663,39,Female,Married,Self-Employed,East,Current,44903,3,76.81,48381,1,54663,19962,64.54,2,2,9.73,5,No
45664,44,Female,Single,Student,West,Current,53071,29,69.47,68378,8,299005,71930,93.55,2,3,7.79,0,No
45665,32,Female,Single,Retired,West,Current,40148,21,59.3,52036,4,227188,54652,54.38,2,2,9.82,1,No
45666,27,Male,Married,Salaried,Central,Savings,58164,3,45.2,56123,1,85359,15778,58.31,2,3,5.24,4,No
45667,32,Male,Married,Business,South,Savings,25485,28,77.27,47903,6,325760,68705,58.84,2,4,10.0,1,No
45668,35,Male,Married,Retired,West,Savings,81508,0,54.17,58315,1,14750,12597,54.77,2,2,9.71,3,No
45669,29,Male,Married,Unemployed,Central,Savings,70005,0,77.67,72620,1,38113,17033,93.1,1,2,10.0,4,No
45670,36,Male,Married,Student,West,Current,28082,0,45.58,80511,2,36877,14274,61.29,2,4,8.55,1,Yes
45671,25,Female,Single,Business,Central,Premium,132695,1,15.8,67001,3,27615,18580,0.89,4,2,8.98,6,Yes
45672,18,Male,Single,Salaried,Central,Savings,36457,11,45.86,88673,3,133909,34378,19.82,2,2,7.98,4,No
45673,40,Male,Single,Retired,Central,Savings,122194,14,21.62,81418,4,146593,39483,9.89,3,3,4.1,15,Yes
45674,66,Female,Single,Student,Central,Savings,72959,6,100.0,96402,1,120247,29026,100.0,0,2,10.0,3,No
45675,53,Male,Married,Retired,Central,Savings,109134,2,100.0,93756,3,16477,23435,100.0,0,2,8.98,3,No
45676,40,Female,Other,Unemployed,South,Savings,66550,6,45.01,54771,2,107325,23172,55.98,3,3,9.79,3,Yes
45677,26,Male,Other,Retired,West,Current,84128,12,34.89,97576,1,142522,37687,20.41,3,2,7.4,7,Yes
45678,53,Other,Single,Student,Central,Current,108419,6,41.5,90174,2,84541,24434,33.53,2,2,5.14,2,No
45679,23,Male,Single,Self-Employed,Central,Savings,188021,27,60.52,106278,9,338694,73884,61.22,3,2,7.57,4,No
45680,26,Male,Single,Self-Employed,East,Savings,114093,16,88.92,94877,5,196957,54246,86.03,0,2,10.0,5,No
45681,43,Male,Married,Salaried,West,Current,78349,15,43.23,94905,5,164932,40953,61.2,3,2,4.4,4,Yes
45682,32,Female,Single,Business,South,Savings,26659,28,74.6,63616,7,286037,74636,67.02,2,2,9.75,3,No
45683,38,Female,Single,Student,East,Current,14051,26,63.73,56926,6,269595,62822,51.72,1,2,7.57,2,No
45684,29,Female,Married,Salaried,East,Savings,55367,14,93.69,97621,3,171791,45519,100.0,0,3,10.0,4,No
45685,34,Female,Married,Student,West,Savings,38999,27,82.09,116070,6,293255,71455,73.72,1,3,10.0,2,No
45686,49,Male,Other,Retired,Central,Current,39869,2,80.46,75451,1,62723,18653,90.66,1,3,9.72,4,Yes
45687,28,Male,Single,Student,West,Savings,56984,3,57.57,97308,3,39407,18909,53.55,3,3,10.0,4,Yes
45688,36,Other,Married,Unemployed,East,Savings,89114,27,64.58,66467,5,305362,70012,55.4,1,2,10.0,3,No
45689,26,Male,Married,Retired,East,Current,41252,15,71.42,84122,4,172159,45480,72.79,1,3,6.5,0,No
45690,44,Female,Single,Self-Employed,Central,Savings,102448,16,82.92,61659,3,149055,51104,81.13,0,2,10.0,5,No
45691,47,Female,Married,Salaried,North,Premium,61089,23,60.45,61129,4,257847,62095,45.69,2,2,8.67,1,No
45692,22,Male,Married,Retired,West,Current,61240,20,71.24,49352,4,228133,52184,74.18,1,2,9.01,1,No
45693,18,Female,Single,Self-Employed,East,Savings,184424,7,70.82,107960,5,87207,35864,60.38,1,3,10.0,2,No
45694,32,Male,Married,Retired,West,Current,66627,15,67.55,56465,4,182811,46010,60.12,1,3,9.62,0,No
45695,57,Male,Married,Self-Employed,East,Premium,57960,29,45.14,54442,7,300797,67947,49.48,2,4,8.33,1,No
45696,38,Male,Married,Student,East,Savings,81989,21,100.0,58363,5,256691,62433,100.0,1,2,9.41,2,No
45697,38,Female,Married,Student,South,Savings,176008,5,63.18,151011,4,77553,29666,61.08,1,4,9.47,3,Yes
45698,18,Female,Single,Retired,East,Savings,58218,8,71.35,73022,2,107425,30366,70.99,1,3,8.14,2,Yes
45699,38,Male,Single,Business,South,Current,77952,3,37.84,75961,2,37064,18317,32.74,4,2,7.77,19,Yes
45700,31,Female,Single,Self-Employed,North,Savings,56107,8,44.39,66632,2,125912,25449,21.83,3,2,4.61,4,No
45701,33,Other,Married,Salaried,West,Current,56284,11,64.63,75706,4,142313,36966,68.28,2,2,10.0,0,No
45702,18,Male,Single,Salaried,East,Savings,44620,14,63.54,47384,2,178850,41576,71.32,2,2,6.64,1,No
45703,25,Female,Married,Unemployed,East,Savings,42785,5,35.7,61541,1,61750,20325,36.08,3,3,10.0,12,No
45704,45,Male,Single,Business,East,Savings,165650,13,47.58,97615,4,179383,41384,45.03,4,2,10.0,2,No
45705,35,Male,Single,Self-Employed,North,Savings,42946,24,81.1,64680,7,277618,65168,83.75,0,4,10.0,1,No
45706,24,Female,Married,Business,West,Current,23756,14,63.64,92981,4,128406,39669,63.59,1,2,10.0,5,No
45707,35,Female,Single,Salaried,South,Savings,64553,11,84.72,47382,3,150063,36469,100.0,0,2,8.96,0,No
45708,26,Male,Married,Salaried,East,Current,110270,13,50.61,75689,4,182291,46245,55.29,2,2,7.71,1,No
45709,29,Male,Single,Student,West,Savings,126185,1,42.93,138663,4,45666,17387,42.3,2,2,6.06,0,Yes
45710,40,Female,Married,Salaried,East,Savings,29240,17,37.89,73353,5,188446,46775,47.58,4,2,8.85,13,No
45711,18,Female,Single,Business,East,Savings,116734,29,30.64,114660,7,335661,70192,16.81,3,3,3.16,12,Yes
45712,27,Male,Married,Self-Employed,West,Savings,205944,26,56.47,130393,6,308970,73562,54.21,3,2,7.26,2,No
45713,29,Male,Single,Student,South,Premium,39715,11,61.51,73258,4,120699,35664,54.64,2,2,10.0,3,No
45714,18,Male,Single,Student,Central,Savings,53936,16,51.73,77381,6,203593,43745,57.44,2,2,7.33,3,No
45715,20,Male,Other,Salaried,South,Savings,28597,11,75.05,83016,3,121543,37032,69.43,2,3,9.74,0,No
45716,29,Female,Single,Student,West,Premium,182083,24,51.67,100277,7,305708,69202,75.85,4,4,10.0,0,No
45717,30,Male,Single,Student,North,Savings,24454,10,49.41,10125,3,123300,31757,49.07,2,2,10.0,2,No
45718,20,Male,Single,Unemployed,South,Current,47104,5,45.86,99671,1,77914,23352,44.43,3,2,9.07,1,Yes
45719,39,Female,Single,Retired,West,Premium,95876,29,73.94,70281,6,328457,74817,69.5,1,4,8.37,2,No
45720,20,Male,Other,Salaried,East,Current,39719,29,59.58,36002,6,298374,69968,61.42,2,2,9.26,5,No
45721,41,Female,Married,Salaried,North,Savings,33074,3,68.19,65948,1,50781,20130,66.19,2,2,10.0,1,No
45722,47,Male,Single,Unemployed,Central,Premium,58026,10,91.01,90947,2,118781,35154,77.19,1,2,10.0,4,No
45723,32,Female,Single,Self-Employed,Central,Premium,251222,24,100.0,160262,7,296601,79658,85.52,0,2,10.0,4,No
45724,28,Female,Married,Retired,East,Savings,51348,4,15.47,43651,1,50148,15417,8.18,4,6,2.85,21,Yes
45725,42,Female,Single,Business,West,Current,52878,21,78.93,36626,4,244291,56645,100.0,1,2,10.0,3,No
45726,49,Female,Single,Unemployed,East,Savings,30658,16,38.57,88688,3,203323,43800,50.03,5,2,7.55,23,No
45727,33,Male,Single,Retired,West,Savings,75437,26,62.73,85424,7,270421,64224,66.18,2,4,7.37,1,No
45728,43,Male,Other,Retired,West,Savings,101745,11,37.44,77712,4,131117,33711,27.86,3,3,4.74,11,No
45729,42,Female,Single,Retired,South,Savings,41615,15,33.83,47714,4,197616,40686,33.45,3,2,10.0,13,No
45730,30,Male,Other,Salaried,Central,Current,82573,7,40.69,90492,2,105934,29814,34.01,2,3,6.77,4,Yes
45731,40,Female,Single,Student,North,Savings,41809,27,46.9,39826,7,291113,69992,54.2,4,3,5.48,3,Yes
